math;gender;ethnicity;bmi;siblings;income;momeduc;momwork;school;schoolissues;tvmfb;tvmfa;tvsat;tvsun;computer
105.151;male;white;18.1;1;47000;some college;<35h;other private;0;2;2;4;0;1
108.0252;female;white;15.33;1;100000;college;no work;catholic;0;0;1;2;2;1
96.1197;male;white;18.75;1;80000;12 yrs;>= 35h;catholic;0;2;0;0;0;1
107.5389;female;white;15.61;2;100000;college;<35h;public;1;0;0;1;1;1
106.6149;female;white;15.68;2;110000;college;<35h;catholic;0;0;0;1;1;1
93.4108;male;white;15.47;3;70000;college;no work;public;1;0;0;0;0;1
94.08194;female;white;18.03;3;50000;college;no work;public;0;0;1;2;2;1
77.00664;male;white;27.48;2;22000;12 yrs;>= 35h;public;1;4;1;6;6;0
109.1049;female;white;21.6;1;61000;college;>= 35h;public;1;1;0;1;1;1
108.9833;female;white;22.78;0;69000;college;>= 35h;public;0;0;0;0;0;1
109.3675;male;white;16.48;4;80000;some college;no work;public;0;1;2;2;2;1
80.38668;female;white;17.89;2;40000;12 yrs;<35h;public;1;5;3;1;2;0
110.7585;male;white;24.45;0;100000;12 yrs;>= 35h;public;0;0;1;4;4;1
109.5864;female;white;16.3;1;120000;college;>= 35h;public;1;0;0;0;0;1
92.70074;female;white;20;1;75000;some college;<35h;public;1;1;1;3;3;1
79.20488;female;white;19.3;0;47000;12 yrs;>= 35h;public;1;1;0;2;2;1
110.1262;male;white;25.61;2;36800;college;>= 35h;public;0;1;1;4;4;1
96.6644;female;white;16.22;1;25000;12 yrs;>= 35h;public;0;0;1;3;1;1
78.31489;male;white;25.79;2;8400;12 yrs;no work;public;0;3;3;4;4;0
99.11553;female;white;15.11;1;45000;some college;>= 35h;public;1;0;1;4;4;1
105.3018;female;white;23.18;1;80000;12 yrs;>= 35h;public;1;1;2;2;2;1
112.6114;male;white;18.35;2;62000;some college;<35h;public;1;1;1;4;4;1
93.88255;male;white;15.39;2;76000;12 yrs;<35h;public;0;2;2;5;5;1
99.71859;male;white;18.25;5;68000;12 yrs;no work;other private;1;0;1;2;2;1
93.07523;female;white;17.34;3;100000;some college;<35h;public;1;1;0;1;1;1
106.2647;male;white;16.55;4;10000;college;no work;public;1;0;2;2;0;1
106.4155;male;white;32.32;1;20000;some college;no work;public;1;1;2;2;2;1
105.9972;male;white;25.67;1;160000;some college;no work;public;0;1;1;4;1;1
101.2116;male;white;21.37;2;20000;some college;no work;public;0;1;1;3;3;1
101.4743;male;white;27.51;1;70000;college;<35h;catholic;0;0;2;3;4;1
106.1139;female;white;21.77;2;35000;some college;>= 35h;public;1;1;0;4;4;1
108.8277;female;white;30.34;1;35000;some college;<35h;public;1;1;1;2;2;1
108.6672;male;white;16.21;2;36000;12 yrs;>= 35h;public;1;0;0;2;2;1
113.1172;male;white;15.11;2;27000;12 yrs;<35h;public;0;1;2;5;4;1
99.17876;female;white;18.9;3;45000;some college;<35h;public;0;1;0;1;1;1
114.2358;male;white;18.58;1;60000;college;<35h;other private;1;0;1;2;2;1
112.3585;female;white;25.56;3;50000;12 yrs;no work;public;0;0;2;1;1;1
97.55926;female;white;19.39;2;35000;some college;>= 35h;public;1;0;1;2;2;1
88.51824;female;white;18.13;2;67000;12 yrs;<35h;public;1;1;1;3;3;1
111.3907;female;white;19.37;3;30000;some college;<35h;public;1;0;1;1;1;1
94.94762;male;white;17.6;3;15000;12 yrs;>= 35h;public;0;0;1;2;3;1
100.3314;female;white;15.18;4;105000;college;no work;catholic;0;0;2;2;1;1
94.82117;female;white;22;1;25000;12 yrs;>= 35h;public;1;0;2;5;2;1
100.8518;female;white;19.91;2;45000;12 yrs;>= 35h;catholic;0;2;1;3;3;1
96.43095;male;white;28.12;2;90000;college;<35h;catholic;0;0;1;2;1;1
110.4472;female;white;16.52;1;75000;college;>= 35h;catholic;0;0;0;2;0;1
97.11182;female;white;29.73;1;64000;12 yrs;>= 35h;public;1;0;2;5;5;1
111.3858;male;white;21.88;2;80000;some college;<35h;other private;0;1;1;3;2;1
104.1102;male;white;18.99;1;70000;some college;>= 35h;public;1;0;0;1;1;1
109.3529;male;white;17.72;1;62000;some college;no work;public;0;0;0;2;1;1
104.295;male;white;26.56;1;84000;college;>= 35h;catholic;1;0;1;3;3;1
95.47287;female;white;18.98;0;60000;college;<35h;public;0;0;0;0;4;1
94.73849;female;white;15.32;3;50000;college;<35h;catholic;0;0;0;2;1;1
105.0634;male;white;17.43;1;80000;college;no work;public;0;0;1;3;2;1
108.2635;female;white;15.35;4;50000;12 yrs;<35h;catholic;1;1;0;3;2;1
82.0305;male;white;30.89;2;40000;9-11 yrs;>= 35h;public;1;1;2;3;3;1
103.8281;female;white;16.39;1;60000;12 yrs;<35h;public;0;1;1;1;1;1
111.7798;female;white;18.25;2;100000;college;<35h;public;0;1;1;3;0;1
110.705;male;white;15.74;1;125000;college;>= 35h;other private;1;0;0;0;1;1
106.1042;female;white;20.79;2;62000;some college;<35h;public;1;1;2;4;4;1
114.085;male;white;23.24;3;34000;college;<35h;public;0;1;1;5;3;1
108.1906;male;white;15.62;0;60000;college;>= 35h;other private;0;1;1;4;4;1
100.628;female;white;15.89;1;70000;college;>= 35h;catholic;0;0;1;2;2;1
105.1413;male;white;18.53;1;50000;12 yrs;>= 35h;public;1;0;1;3;4;1
100.6135;male;white;18.14;3;13200;12 yrs;no work;public;1;1;1;4;4;0
96.85406;male;white;17.11;1;40000;some college;>= 35h;public;0;4;2;6;6;1
99.5192;male;white;20.61;0;47000;12 yrs;<35h;public;1;2;1;4;4;1
109.4113;male;white;18.2;1;80000;college;<35h;public;1;2;0;2;2;1
112.9713;male;white;29.38;1;16000;12 yrs;>= 35h;public;1;0;1;2;0;1
92.27763;female;white;18.82;2;55000;some college;<35h;public;1;1;0;3;2;1
103.7844;female;white;20.37;1;110000;12 yrs;>= 35h;public;0;1;1;2;3;1
96.6109;female;white;18.51;3;47000;12 yrs;<35h;public;1;0;2;4;4;1
111.7798;male;white;27.58;2;600000;college;no work;public;0;1;1;2;1;1
105.185;male;white;31.09;1;42000;some college;no work;public;1;2;1;4;4;1
94.71905;female;white;16.17;2;32000;some college;>= 35h;public;1;0;1;4;4;1
103.0257;male;white;32.77;2;55000;12 yrs;<35h;public;1;1;1;5;5;1
103.4731;female;white;16.01;0;85000;college;no work;public;0;1;0;1;1;1
100.6183;male;white;21.23;0;50000;some college;>= 35h;public;1;0;1;2;2;1
103.8281;female;white;15.23;2;40000;12 yrs;>= 35h;public;1;1;2;3;2;0
100.7788;male;white;20.2;1;65000;some college;<35h;public;0;1;1;3;3;1
95.74036;female;white;16.56;0;66000;12 yrs;<35h;public;1;1;1;4;4;1
99.11553;female;white;18.34;2;50000;12 yrs;<35h;catholic;1;0;2;3;3;1
101.6785;male;white;25.86;2;40000;12 yrs;no work;public;1;1;1;2;2;0
112.3099;male;white;17.87;2;45000;college;>= 35h;public;0;0;1;4;3;1
108.1517;male;white;18.98;2;100000;college;<35h;catholic;1;1;1;2;2;1
95.44855;female;white;20.27;1;80000;some college;>= 35h;public;1;0;1;3;1;1
108.7742;female;white;15.62;2;36000;some college;<35h;public;0;2;1;5;3;1
90.61922;female;white;18.77;2;40000;12 yrs;>= 35h;public;1;1;1;4;4;1
109.494;male;white;17.87;1;30000;12 yrs;no work;public;0;1;1;3;3;1
104.5431;male;white;17.81;1;27000;some college;>= 35h;public;1;1;1;8;8;1
104.864;male;white;28.04;1;44000;some college;>= 35h;catholic;1;1;2;0;3;1
85.23547;male;white;18.27;2;32000;12 yrs;<35h;public;0;1;1;8;2;1
74.26855;female;white;17.77;1;12000;12 yrs;>= 35h;public;1;2;0;4;2;1
102.3059;male;white;16.8;2;40000;some college;no work;public;0;0;2;4;4;0
100.5794;female;white;17.27;2;150000;some college;>= 35h;public;1;0;1;2;2;1
91.49949;male;white;21.6;1;13184;12 yrs;>= 35h;public;0;2;1;0;0;0
104.6695;male;white;19.29;0;7200;some college;no work;public;1;0;1;4;4;0
112.947;male;white;17.87;2;30000;12 yrs;no work;public;1;0;1;3;2;1
94.01872;male;white;17.13;2;35000;12 yrs;<35h;public;1;1;2;3;3;1
101.9266;female;white;29.41;2;21000;college;>= 35h;public;1;0;2;5;5;1
102.3108;female;white;23.83;1;47000;some college;<35h;public;1;1;1;1;1;1
104.8446;female;white;15.74;1;74000;college;>= 35h;public;0;0;0;3;3;1
107.7237;male;white;24.66;3;35000;some college;<35h;public;0;0;0;1;1;1
102.4226;female;white;21.78;1;70000;12 yrs;>= 35h;other private;0;1;1;2;1;1
95.06921;male;white;17.62;1;82000;college;>= 35h;public;1;0;1;0;1;1
91.4849;male;white;17.03;3;150000;college;no work;public;0;1;1;3;3;1
112.0083;male;white;15.26;1;46000;college;<35h;public;0;0;0;1;1;1
92.4284;male;white;15.34;2;150000;college;>= 35h;catholic;0;0;0;3;3;1
90.66299;female;white;18.74;2;90000;9-11 yrs;no work;public;1;0;0;0;0;1
98.76051;male;white;16.82;0;9000;some college;>= 35h;public;1;0;0;12;0;1
106.717;female;white;16.41;1;35000;college;>= 35h;catholic;0;1;0;1;1;1
99.28089;female;white;15.22;2;90000;12 yrs;>= 35h;public;1;0;2;2;2;1
80.85357;male;white;18.02;2;29000;1-8 yrs;>= 35h;public;0;2;1;4;2;1
107.3152;male;white;20.22;2;22000;college;no work;public;1;0;2;4;0;1
102.9527;female;white;17.46;2;225000;12 yrs;<35h;public;1;0;0;2;2;1
96.50391;male;white;23.6;1;65000;12 yrs;>= 35h;public;1;1;2;4;4;1
101.4986;male;white;18.27;1;87000;12 yrs;<35h;public;1;1;1;3;3;1
98.66324;female;white;24.26;1;60000;college;>= 35h;catholic;0;0;1;2;2;1
105.2628;female;white;20.58;2;31000;12 yrs;<35h;public;1;1;3;6;5;1
84.98743;female;white;21.85;1;48000;12 yrs;>= 35h;public;1;0;1;1;1;1
106.2696;male;white;16.36;1;85000;college;>= 35h;public;1;0;2;4;4;1
94.13058;female;white;17.18;2;75000;college;<35h;other private;1;0;0;2;2;1
105.0343;female;white;17.89;1;80000;12 yrs;>= 35h;public;1;0;1;2;2;1
105.258;male;white;16.41;2;40000;college;no work;public;1;0;2;1;1;1
104.7668;female;white;27.49;3;130000;college;<35h;other private;1;0;1;2;2;1
94.47588;male;white;32.75;1;81000;12 yrs;>= 35h;public;0;0;2;2;3;1
89.07753;female;white;16.71;3;71000;college;<35h;catholic;0;0;1;3;2;1
113.8856;female;white;21.63;1;60000;some college;>= 35h;public;0;0;0;2;2;1
102.9965;male;white;17.6;1;40000;12 yrs;>= 35h;public;0;1;1;1;1;1
109.4405;male;white;16.6;1;37000;12 yrs;no work;catholic;1;1;0;2;1;1
97.72461;male;white;25.2;2;80000;some college;>= 35h;public;0;0;2;3;3;1
106.7267;male;white;18.89;2;34000;9-11 yrs;>= 35h;public;0;0;2;4;4;1
105.8999;male;white;18.33;2;160000;college;>= 35h;public;1;0;1;1;1;1
97.09237;female;white;15.91;1;90000;college;>= 35h;public;0;1;2;1;2;1
113.8661;male;white;19.29;2;75000;college;no work;other private;0;0;0;2;2;1
102.9381;female;white;15.55;1;56000;college;>= 35h;public;1;0;0;1;2;1
99.06203;male;white;25.28;0;98000;college;>= 35h;public;0;0;0;3;3;0
113.1999;male;white;28.4;1;55000;college;>= 35h;public;1;2;1;5;4;1
103.4828;female;white;17.01;3;350000;some college;<35h;other private;1;0;0;2;2;1
88.89758;male;white;22.49;1;40000;12 yrs;>= 35h;catholic;0;0;0;2;2;1
107.1985;female;white;18.41;1;33000;some college;>= 35h;public;0;0;0;1;0;1
85.60022;male;white;27.6;1;35000;some college;no work;public;1;1;2;2;2;1
89.1748;female;white;21.3;2;75000;college;<35h;public;0;0;0;1;1;1
99.40247;female;white;18.19;1;91000;some college;>= 35h;public;0;1;1;3;3;1
90.31283;female;white;16.5;1;150000;college;<35h;public;0;0;1;3;3;1
84.13148;male;white;17.02;2;70000;college;<35h;catholic;0;0;1;3;3;1
92.59862;female;white;26.17;4;17000;some college;no work;public;0;0;1;2;2;1
105.0683;female;white;19.22;3;60000;12 yrs;<35h;public;0;0;1;2;2;1
110.0484;female;white;20.06;3;45000;some college;>= 35h;public;0;1;2;3;3;1
115.1355;male;white;17.1;2;35000;some college;>= 35h;public;1;2;0;1;1;1
72.21622;female;white;19.19;5;22000;1-8 yrs;no work;public;0;4;2;6;6;0
91.49949;female;white;19.52;2;80000;some college;>= 35h;public;1;0;1;3;2;1
102.3448;female;white;15.3;1;5000;12 yrs;<35h;public;1;0;1;2;2;1
107.252;male;white;31.36;1;45000;12 yrs;>= 35h;catholic;0;0;0;2;2;1
111.595;male;white;17.44;2;60000;12 yrs;<35h;other private;0;0;1;2;2;1
85.75098;male;white;18.07;1;54000;12 yrs;>= 35h;catholic;0;0;0;3;3;1
81.71925;female;white;22.68;1;20400;college;<35h;public;0;0;1;2;2;1
89.99671;female;white;20.94;0;10000;9-11 yrs;>= 35h;public;0;0;2;12;12;1
111.595;female;white;18.21;4;35000;some college;no work;catholic;0;1;1;6;3;1
115.5537;female;white;19.69;1;200000;some college;no work;public;1;0;0;1;0;1
106.4787;female;white;17.76;3;38000;12 yrs;no work;other private;1;0;0;0;1;1
100.5259;male;white;16.66;2;95000;college;>= 35h;public;1;0;1;2;2;1
106.3036;male;white;23.44;1;60000;12 yrs;>= 35h;other private;1;0;2;2;2;1
98.05532;female;white;17.68;1;75000;some college;no work;public;1;0;1;4;4;1
101.2895;female;white;17.49;2;150000;college;>= 35h;catholic;1;0;0;2;4;1
96.67412;female;white;17.53;2;42000;college;>= 35h;public;0;1;1;4;4;1
109.2605;male;white;21.19;1;80000;college;<35h;public;1;0;0;3;2;1
100.9247;male;white;19.83;1;52000;12 yrs;<35h;other private;0;2;2;2;4;1
111.6485;male;white;24.79;1;52000;some college;>= 35h;public;0;3;1;5;5;1
90.67271;male;white;16.15;2;70000;some college;<35h;public;0;1;0;1;0;1
97.74892;female;white;21.87;1;54000;some college;>= 35h;public;1;1;2;3;3;1
102.7485;male;white;18.67;2;30000;some college;no work;public;1;0;1;0;1;1
103.2689;male;white;17.25;2;90000;12 yrs;no work;public;1;2;1;5;5;1
99.41706;male;white;16.18;2;230000;college;no work;catholic;0;0;0;3;3;1
102.4859;male;white;20.22;1;70000;college;<35h;public;0;0;0;1;1;1
108.6478;male;white;15.71;1;60000;some college;>= 35h;public;1;0;1;1;1;1
93.08495;female;white;16.05;2;400000;some college;no work;public;0;0;1;3;3;1
90.04048;female;white;25.09;0;30000;12 yrs;no work;public;0;1;2;3;3;1
107.5389;female;white;15.85;1;37000;college;>= 35h;public;1;1;1;2;2;1
111.9354;male;white;20.81;1;70000;some college;>= 35h;public;1;0;1;1;1;1
101.9266;male;white;17.31;2;60000;some college;<35h;public;1;0;1;4;2;1
90.01616;female;white;15.77;2;60000;college;>= 35h;public;0;1;1;2;2;1
101.3089;male;white;19.17;1;68000;college;>= 35h;public;1;1;3;5;5;1
101.4743;female;white;22.12;1;24312;12 yrs;>= 35h;public;1;2;3;6;6;1
101.2554;male;white;30.24;1;45000;some college;>= 35h;public;0;1;1;4;4;1
107.2325;female;white;18.39;1;120000;college;<35h;other private;0;2;1;2;2;1
109.5426;female;white;27.17;3;100000;college;<35h;public;1;1;1;3;3;1
111.9597;female;white;24.45;1;120000;college;>= 35h;public;1;0;1;2;2;1
107.466;female;white;21.51;2;49000;12 yrs;>= 35h;public;0;1;2;4;5;1
81.32531;male;white;25.79;1;18000;9-11 yrs;>= 35h;public;0;2;2;4;2;1
96.97079;male;white;21.8;2;140000;some college;no work;catholic;0;0;1;2;2;1
98.06505;male;white;18.13;1;35000;college;>= 35h;catholic;1;0;2;4;4;1
110.7244;female;white;17.87;3;45000;college;<35h;public;1;1;0;1;0;1
99.06203;female;white;15.2;1;60000;12 yrs;<35h;public;1;0;0;3;3;1
111.1038;male;white;22.86;1;90000;college;<35h;public;1;0;1;3;3;1
105.72;female;white;17.09;1;50000;college;>= 35h;public;1;2;2;4;3;1
91.56271;male;white;20.92;2;40000;some college;<35h;public;1;0;0;0;0;1
102.2135;male;white;23.7;2;100000;college;>= 35h;public;0;0;1;1;1;1
114.3671;female;white;29.55;1;6500;12 yrs;no work;catholic;1;1;0;2;2;1
110.7487;male;white;23.37;3;40000;9-11 yrs;>= 35h;public;1;1;1;0;2;1
109.1292;male;white;18.19;1;45000;12 yrs;>= 35h;public;1;0;0;0;0;1
96.80057;female;white;21.09;4;80000;college;<35h;catholic;0;0;0;2;2;1
96.08566;female;white;17.06;2;37000;some college;<35h;public;1;0;1;2;2;1
105.5595;female;white;19.49;2;90000;12 yrs;>= 35h;catholic;1;1;2;6;6;1
105.0002;female;white;17.46;3;75000;college;no work;public;1;0;0;2;1;1
110.4326;male;white;17.06;0;59000;12 yrs;>= 35h;public;0;0;1;3;3;1
108.1031;male;white;18.51;1;50000;12 yrs;<35h;other private;0;0;0;2;2;1
105.6276;male;white;22.31;0;35000;12 yrs;<35h;public;1;1;1;3;3;1
102.8652;male;white;16.34;1;67000;some college;no work;public;1;0;0;2;1;1
108.39;male;white;15.19;2;62000;some college;<35h;public;1;1;1;4;4;1
114.3525;male;white;19.99;1;120000;college;>= 35h;public;1;0;1;1;1;1
97.66625;male;white;16.28;2;90000;college;<35h;public;0;1;2;2;3;1
98.58057;male;white;15.39;2;90000;college;>= 35h;public;1;0;1;4;4;1
107.7188;female;white;20.08;0;30000;9-11 yrs;no work;public;1;0;2;2;2;0
106.6781;male;white;18.83;2;100000;college;no work;public;0;0;0;2;2;1
96.83461;female;white;19.71;3;72000;college;no work;other private;0;1;0;2;2;1
108.1079;male;white;31.12;1;55000;some college;>= 35h;public;1;1;2;5;5;1
111.0454;female;white;23.72;1;100000;12 yrs;>= 35h;public;1;1;1;3;3;1
103.1035;male;white;19.28;1;44000;some college;>= 35h;catholic;0;0;2;4;4;1
101.6737;male;white;17.52;1;100000;some college;no work;public;1;0;1;3;3;1
111.5415;male;white;19.06;2;38000;college;>= 35h;public;1;1;0;2;2;1
91.47031;male;white;15.83;2;80000;12 yrs;>= 35h;public;0;0;2;0;3;1
104.3923;male;white;17.64;1;80000;12 yrs;>= 35h;public;0;1;1;2;1;1
115.0723;male;white;17.35;2;60000;college;no work;public;1;0;0;2;2;1
110.773;male;white;17.62;1;65000;12 yrs;>= 35h;public;1;1;2;4;2;0
107.1547;female;white;20.67;2;190000;college;<35h;other private;0;1;1;2;0;1
97.50089;female;white;23.43;1;42000;12 yrs;>= 35h;public;0;1;1;4;4;1
96.63035;female;white;20.47;1;12000;12 yrs;>= 35h;public;1;1;1;3;3;1
104.8835;male;white;15.99;1;75000;12 yrs;<35h;catholic;1;0;2;1;1;1
108.1322;male;white;15.05;1;100000;college;>= 35h;public;1;0;1;2;1;1
90.58031;female;white;18.76;4;30000;12 yrs;no work;other private;1;0;0;0;4;1
95.81817;female;white;22.4;0;40000;12 yrs;>= 35h;public;1;0;3;5;5;1
106.6829;male;white;16.52;3;45000;college;>= 35h;other private;1;0;1;4;2;1
108.3705;female;white;21.21;2;40000;12 yrs;>= 35h;public;1;1;3;5;4;1
105.5109;female;white;15.91;1;50000;some college;<35h;public;0;0;1;2;2;0
113.0102;male;white;18.76;0;65000;college;<35h;public;1;1;0;2;1;1
110.5347;female;white;23.83;3;48000;12 yrs;no work;public;1;1;1;2;2;1
102.3302;male;white;34.47;1;27000;12 yrs;>= 35h;public;0;2;2;3;3;1
113.4819;male;white;23.63;2;300000;college;no work;public;1;0;1;2;2;1
97.67111;female;white;19.65;1;91000;some college;>= 35h;public;0;0;2;3;2;1
112.7087;male;white;25.75;1;25000;12 yrs;<35h;public;1;1;2;4;6;1
111.8187;male;white;18.79;1;52000;some college;>= 35h;public;1;0;1;2;4;1
104.6549;male;white;21.48;2;100000;college;<35h;catholic;1;0;1;1;1;1
109.0709;female;white;27.96;2;80000;college;no work;public;1;0;0;3;2;1
103.94;female;white;18.72;1;50000;12 yrs;>= 35h;public;1;1;0;4;4;1
102.3934;female;white;25.55;1;40000;12 yrs;>= 35h;public;1;2;0;2;4;1
104.5139;female;white;26.66;1;80000;college;no work;catholic;1;0;0;0;0;1
104.1832;male;white;15.2;1;30000;12 yrs;>= 35h;public;1;1;1;3;3;1
109.0125;male;white;15.95;1;80000;college;no work;public;1;0;0;2;2;1
91.65025;male;white;17.12;2;90000;12 yrs;>= 35h;public;1;1;0;2;2;0
91.04234;male;white;23.93;1;38000;12 yrs;>= 35h;public;1;1;1;3;3;1
86.48535;female;white;19.62;1;51000;12 yrs;<35h;public;1;0;2;5;4;1
107.8404;male;white;17.95;0;40000;12 yrs;<35h;public;1;2;2;5;5;0
96.62549;male;white;18.81;2;50000;12 yrs;>= 35h;public;1;1;1;4;4;1
88.54256;female;white;15.52;0;45000;some college;>= 35h;other private;0;0;0;5;2;1
105.7881;male;white;29.26;1;120000;college;>= 35h;public;0;1;1;2;2;1
98.50275;female;white;15.06;1;95000;some college;<35h;other private;1;0;1;4;2;1
90.4101;female;white;16.2;0;15000;12 yrs;>= 35h;catholic;1;1;1;2;2;1
97.55439;female;white;22.54;2;47000;some college;>= 35h;public;1;1;1;3;3;1
89.25748;male;white;22.12;0;25000;12 yrs;>= 35h;public;1;0;2;4;4;1
74.90079;male;white;19.71;2;18000;9-11 yrs;no work;public;1;1;1;1;2;1
99.87422;female;white;25;3;165000;12 yrs;<35h;catholic;0;1;1;2;3;1
104.6549;female;white;18.65;3;177000;some college;>= 35h;catholic;0;0;1;2;2;1
112.2758;female;white;21.83;1;50000;college;>= 35h;public;1;1;1;2;2;1
105.0975;male;white;15.88;0;80000;some college;>= 35h;public;0;0;2;2;2;1
90.4101;female;white;15.6;2;45000;12 yrs;>= 35h;public;0;1;1;3;3;1
107.9766;male;white;17.5;1;84000;some college;<35h;public;1;0;2;2;2;1
100.9636;male;white;18.7;1;65000;some college;>= 35h;public;0;0;1;1;2;1
87.79846;male;white;25.49;1;20000;12 yrs;>= 35h;public;0;1;1;3;3;1
99.03772;female;white;20.05;1;70000;some college;>= 35h;other private;0;0;0;0;0;1
113.2728;male;white;16.46;2;60000;some college;>= 35h;public;0;1;0;3;3;1
102.9381;female;white;15.22;2;60000;12 yrs;<35h;public;0;0;2;2;4;1
102.5053;female;white;23.4;1;120000;college;>= 35h;public;1;0;1;2;2;1
91.56271;female;white;22.91;2;32000;1-8 yrs;>= 35h;public;0;1;1;1;1;1
92.37003;male;white;26.64;0;600;12 yrs;>= 35h;public;1;1;1;5;3;1
104.8835;male;white;15.86;1;31000;12 yrs;>= 35h;public;1;0;1;4;4;1
95.11298;female;white;16.99;0;13000;1-8 yrs;no work;public;0;2;2;6;6;0
101.6104;female;white;17.31;1;7000;12 yrs;>= 35h;public;0;1;1;1;1;1
115.8747;male;white;21.38;1;81000;some college;>= 35h;other private;0;0;1;4;4;1
83.04208;male;white;21.69;1;45000;12 yrs;>= 35h;public;0;0;1;2;2;1
103.2056;female;white;18.37;3;45000;some college;>= 35h;public;0;0;2;2;2;1
105.2726;female;white;30.68;2;80000;12 yrs;>= 35h;public;1;1;3;5;5;1
101.9849;female;white;22.22;2;50000;12 yrs;>= 35h;public;1;1;2;5;5;1
107.5486;female;white;16.19;2;150000;college;no work;public;0;0;1;3;3;1
95.69659;male;white;19.65;1;55000;some college;>= 35h;public;0;0;1;2;2;1
105.1315;female;white;15.32;2;56000;some college;no work;public;0;0;1;2;2;1
108.0058;male;white;19.89;1;100000;college;>= 35h;public;1;1;0;4;4;1
107.9766;male;white;24.12;1;60000;12 yrs;>= 35h;public;0;0;1;2;2;0
106.4349;male;white;26.75;3;48000;some college;>= 35h;public;0;1;1;6;6;1
